customerID,gender,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age,city,zip_code,city_code,Plan,bundle,index,numbering
8402-OOOHJ,Female,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,58,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,119,119
9445-ZUEQE,Male,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,52,Dallas,75201,214,Fiber optic_plan_44,Fiber optic_plan_44,120,120
1091-SOZGA,Female,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,61,Charlotte,28201,704,Fiber optic_plan_53,Fiber optic_plan_53,121,121
2928-HLDBA,Female,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,14,Indianapolis,46201,317,No_unknown_plan,No_unknown_plan,122,122
0404-SWRVG,Male,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,32,San Antonio,78201,210,Fiber optic_plan_64,Fiber optic_plan_64,123,123
6497-TILVL,Female,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,58,San Antonio,78201,210,DSL_plan_32,DSL_plan_32,124,124
7219-TLZHO,Female,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,69,San Diego,92101,858,No_unknown_plan,No_unknown_plan,125,125
4622-YNKIJ,Male,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,61,Columbus,43201,614,Fiber optic_plan_26,Fiber optic_plan_26,126,126
4412-YLTKF,Female,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,67,Denver,80201,303,Fiber optic_plan_56,Fiber optic_plan_56,127,127
6734-PSBAW,Male,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,22,Dallas,75201,214,No_unknown_plan,No_unknown_plan,128,128
3930-ZGWVE,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,38,Austin,73301,512,No_unknown_plan,No_unknown_plan,129,129
2639-UGMAZ,Male,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,18,San Jose,95101,408,DSL_plan_13,DSL_plan_13,130,130
2876-GZYZC,Female,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,65,San Antonio,78201,210,Fiber optic_plan_63,Fiber optic_plan_63,131,131
6207-WIOLX,Female,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,67,San Jose,95101,408,DSL_plan_5,DSL_plan_5,132,132
8587-XYZSF,Male,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,47,Indianapolis,46201,317,DSL_plan_60,DSL_plan_60,133,133
3091-FYHKI,Male,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,11,Houston,77001,713,DSL_plan_63,DSL_plan_63,134,134
2372-HWUHI,Male,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,20,Los Angeles,90001,213,DSL_plan_64,DSL_plan_64,135,135
7799-LGRDP,Female,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,69,Indianapolis,46201,317,No_unknown_plan,No_unknown_plan,136,136
7850-VWJUU,Female,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,47,Fort Worth,76101,817,Fiber optic_plan_32,Fiber optic_plan_32,137,137
3774-VBNXY,Female,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,71,Phoenix,85001,602,No_unknown_plan,No_unknown_plan,138,138
6217-KDYWC,Male,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,72,Washington D.C.,20001,202,No_unknown_plan,No_unknown_plan,139,139
0390-DCFDQ,Female,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,31,Philadelphia,19101,215,Fiber optic_plan_64,Fiber optic_plan_64,140,140
3146-MSEGF,Female,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,25,San Antonio,78201,210,DSL_plan_1,DSL_plan_1,141,141
4080-OGPJL,Female,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,70,San Francisco,94101,415,DSL_plan_27,DSL_plan_27,142,142
1095-WGNGG,Female,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,63,San Antonio,78201,210,Fiber optic_plan_45,Fiber optic_plan_45,143,143
2636-SJDOU,Male,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,61,Seattle,98101,206,Fiber optic_plan_16,Fiber optic_plan_16,144,144
1131-QQZEB,Male,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,60,Houston,77001,713,No_unknown_plan,No_unknown_plan,145,145
5716-EZXZN,Female,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,75,Seattle,98101,206,Fiber optic_plan_10,Fiber optic_plan_10,146,146
6837-BJYDQ,Male,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,54,Philadelphia,19101,215,No_unknown_plan,No_unknown_plan,147,147
2135-RXIHG,Male,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,64,San Diego,92101,858,DSL_plan_64,DSL_plan_64,148,148
6440-DKQGE,Male,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,48,Dallas,75201,214,DSL_plan_38,DSL_plan_38,149,149
3466-BYAVD,Male,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,62,Dallas,75201,214,DSL_plan_35,DSL_plan_35,150,150
3780-YVMFA,Female,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,47,Los Angeles,90001,213,DSL_plan_57,DSL_plan_57,151,151
3874-EQOEP,Male,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,68,Indianapolis,46201,317,Fiber optic_plan_61,Fiber optic_plan_61,152,152
1679-JRFBR,Female,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,41,Washington D.C.,20001,202,Fiber optic_plan_5,Fiber optic_plan_5,153,153
9073-ZZIAY,Male,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,63,Dallas,75201,214,DSL_plan_1,DSL_plan_1,154,154
3077-RSNTJ,Female,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,79,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,155,155
6551-GNYDG,Female,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,47,Phoenix,85001,602,Fiber optic_plan_63,Fiber optic_plan_63,156,156
9167-APMXZ,Female,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,49,Dallas,75201,214,Fiber optic_plan_62,Fiber optic_plan_62,157,157
2749-CTKAJ,Male,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,61,Los Angeles,90001,213,No_unknown_plan,No_unknown_plan,158,158
6371-NZYEG,Male,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024,No,92,Seattle,98101,206,DSL_plan_22,DSL_plan_22,159,159
7554-NEWDD,Male,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,73,Fort Worth,76101,817,No_unknown_plan,No_unknown_plan,160,160
8992-VONJD,Female,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,67,Seattle,98101,206,DSL_plan_16,DSL_plan_16,161,161
0867-MKZVY,Female,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,81,San Jose,95101,408,Fiber optic_plan_32,Fiber optic_plan_32,162,162
4482-EWFMI,Female,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,67,Philadelphia,19101,215,Fiber optic_plan_64,Fiber optic_plan_64,163,163
4648-YPBTM,Male,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,72,Denver,80201,303,DSL_plan_35,DSL_plan_35,164,164
2907-ILJBN,Female,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,74,Los Angeles,90001,213,No_unknown_plan,No_unknown_plan,165,165
6345-FZOQH,Male,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,58,Charlotte,28201,704,No_unknown_plan,No_unknown_plan,166,166
3376-BMGFE,Female,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Yes,66,San Diego,92101,858,Fiber optic_plan_64,Fiber optic_plan_64,167,167
5997-OPVFA,Male,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,41,San Jose,95101,408,DSL_plan_1,DSL_plan_1,168,168
3445-HXXGF,Male,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,73,San Antonio,78201,210,DSL_plan_39,DSL_plan_39,169,169
1159-WFSGR,Female,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,60,Fort Worth,76101,817,No_unknown_plan,No_unknown_plan,170,170
7654-YWJUF,Male,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,67,Charlotte,28201,704,Fiber optic_plan_20,Fiber optic_plan_20,171,171
1875-QIVME,Female,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,51,Indianapolis,46201,317,Fiber optic_plan_49,Fiber optic_plan_49,172,172
6727-IOTLZ,Male,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,68,Columbus,43201,614,DSL_plan_33,DSL_plan_33,173,173
0691-JVSYA,Female,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,59,Indianapolis,46201,317,Fiber optic_plan_53,Fiber optic_plan_53,174,174
5918-VUKWP,Female,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,63,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,175,175
1744-JHKYS,Female,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,76,San Jose,95101,408,No_unknown_plan,No_unknown_plan,176,176
2656-FMOKZ,Female,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,52,Fort Worth,76101,817,Fiber optic_plan_64,Fiber optic_plan_64,177,177
2070-FNEXE,Female,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,68,San Diego,92101,858,Fiber optic_plan_32,Fiber optic_plan_32,178,178
5947-SGKCL,Female,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,27,Houston,77001,713,Fiber optic_plan_37,Fiber optic_plan_37,179,179
3712-PKXZA,Male,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252,No,80,Austin,73301,512,No_unknown_plan,No_unknown_plan,180,180
6317-YPKDH,Female,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,75,San Diego,92101,858,DSL_plan_48,DSL_plan_48,181,181
6582-OIVSP,Female,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,32,Phoenix,85001,602,DSL_plan_64,DSL_plan_64,182,182
9367-WXLCH,Male,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,53,Denver,80201,303,Fiber optic_plan_63,Fiber optic_plan_63,183,183
5524-KHNJP,Male,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,58,San Francisco,94101,415,DSL_plan_21,DSL_plan_21,184,184
1918-ZBFQJ,Female,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,67,San Antonio,78201,210,Fiber optic_plan_40,Fiber optic_plan_40,185,185
1024-GUALD,Female,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,48,Fort Worth,76101,817,DSL_plan_64,DSL_plan_64,186,186
4827-USJHP,Male,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,56,San Antonio,78201,210,DSL_plan_48,DSL_plan_48,187,187
8167-GJLRN,Male,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,58,Philadelphia,19101,215,DSL_plan_60,DSL_plan_60,188,188
0956-SYCWG,Female,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,80,Denver,80201,303,No_unknown_plan,No_unknown_plan,189,189
8017-UVSZU,Female,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,66,San Francisco,94101,415,DSL_plan_48,DSL_plan_48,190,190
7100-FQPRV,Male,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,94,San Diego,92101,858,DSL_plan_27,DSL_plan_27,191,191
2472-OVKUP,Male,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531,Yes,61,Indianapolis,46201,317,Fiber optic_plan_39,Fiber optic_plan_39,192,192
2984-RGEYA,Female,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,66,San Francisco,94101,415,No_unknown_plan,No_unknown_plan,193,193
9680-NIAUV,Female,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,65,Denver,80201,303,Fiber optic_plan_5,Fiber optic_plan_5,194,194
2146-EGVDT,Male,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,42,San Diego,92101,858,No_unknown_plan,No_unknown_plan,195,195
2604-IJPDU,Female,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,58,San Diego,92101,858,Fiber optic_plan_10,Fiber optic_plan_10,196,196
9178-JHUVJ,Male,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,31,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,197,197
6168-YBYNP,Male,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,70,San Antonio,78201,210,Fiber optic_plan_33,Fiber optic_plan_33,198,198
7255-SSFBC,Male,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,24,Los Angeles,90001,213,Fiber optic_plan_33,Fiber optic_plan_33,199,199
3645-DEYGF,Male,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No,61,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,200,200
9323-HGFWY,Female,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,60,Dallas,75201,214,Fiber optic_plan_25,Fiber optic_plan_25,201,201
8544-GOQSH,Female,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,65,Indianapolis,46201,317,Fiber optic_plan_44,Fiber optic_plan_44,202,202
3363-DTIVD,Male,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,58,San Antonio,78201,210,Fiber optic_plan_21,Fiber optic_plan_21,203,203
7018-WBJNK,Male,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,52,Columbus,43201,614,Fiber optic_plan_62,Fiber optic_plan_62,204,204
9142-KZXOP,Male,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,46,Philadelphia,19101,215,Fiber optic_plan_64,Fiber optic_plan_64,205,205
7674-YTAFD,Female,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,61,Columbus,43201,614,Fiber optic_plan_44,Fiber optic_plan_44,206,206
6348-SNFUS,Male,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,37,San Jose,95101,408,DSL_plan_3,DSL_plan_3,207,207
1285-OKIPP,Male,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,77,Columbus,43201,614,Fiber optic_plan_63,Fiber optic_plan_63,208,208
7825-ECJRF,Female,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,56,Indianapolis,46201,317,Fiber optic_plan_17,Fiber optic_plan_17,209,209
1347-KTTTA,Male,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,68,Columbus,43201,614,Fiber optic_plan_33,Fiber optic_plan_33,210,210
7841-TZDMQ,Male,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,51,Seattle,98101,206,DSL_plan_64,DSL_plan_64,211,211
4195-NZGTA,Female,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,43,Denver,80201,303,DSL_plan_64,DSL_plan_64,212,212
7157-SMCFK,Male,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,No,79,Houston,77001,713,No_unknown_plan,No_unknown_plan,213,213
4709-LKHYG,Female,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,73,Philadelphia,19101,215,No_unknown_plan,No_unknown_plan,214,214
2504-DSHIH,Male,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,67,Chicago,60601,312,Fiber optic_plan_63,Fiber optic_plan_63,215,215
0699-NDKJM,Female,Yes,No,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,72,Washington D.C.,20001,202,DSL_plan_5,DSL_plan_5,216,216
9286-BHDQG,Male,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,No,65,Washington D.C.,20001,202,DSL_plan_4,DSL_plan_4,217,217
0230-WEQUW,Male,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,62,San Antonio,78201,210,DSL_plan_2,DSL_plan_2,218,218
2040-LDIWQ,Male,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,72,Austin,73301,512,DSL_plan_33,DSL_plan_33,219,219
6496-JDSSB,Female,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,26,San Antonio,78201,210,Fiber optic_plan_62,Fiber optic_plan_62,220,220
9408-SSNVZ,Female,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,90,Denver,80201,303,Fiber optic_plan_64,Fiber optic_plan_64,221,221
4443-EMBNA,Female,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1836.9,No,69,Charlotte,28201,704,No_unknown_plan,No_unknown_plan,222,222
6469-MRVET,Male,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,No,68,Washington D.C.,20001,202,No_unknown_plan,No_unknown_plan,223,223
0742-MOABM,Male,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes,35,Jacksonville,32201,904,DSL_plan_60,DSL_plan_60,224,224
5961-VUSRV,Female,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,No,66,San Francisco,94101,415,No_unknown_plan,No_unknown_plan,225,225
